time,robot_id,x,y,vx,vy
4.0000,3,14.371408,38.396386,0.714285,-0.000469
4.0000,4,14.719951,38.396044,0.714285,-0.000460
4.0000,5,115.723754,38.297468,0.714285,-0.000936
4.0000,6,115.374131,38.297813,0.714285,-0.000948
4.0000,7,115.026474,38.298151,0.714285,-0.000942
4.0000,8,114.674229,38.298494,0.714285,-0.000938
4.0000,9,114.319670,38.298842,0.714285,-0.000948
4.0200,0,13.344372,38.397394,0.714285,-0.000485
4.0200,1,13.691937,38.397050,0.714285,-0.000462
4.0200,2,14.046919,38.396708,0.714285,-0.000483
4.0200,3,14.385694,38.396377,0.714285,-0.000483
4.0200,4,14.734236,38.396035,0.714285,-0.000474
4.0200,5,115.738039,38.297450,0.714285,-0.000921
4.0200,6,115.388417,38.297794,0.714285,-0.000933
4.0200,7,115.040760,38.298132,0.714285,-0.000928
4.0200,8,114.688514,38.298475,0.714285,-0.000923
4.0200,9,114.333956,38.298823,0.714285,-0.000933
4.0400,0,13.358658,38.397384,0.714285,-0.000498
4.0400,1,13.706222,38.397040,0.714285,-0.000477
4.0400,2,14.061205,38.396698,0.714285,-0.000497
4.0400,3,14.399980,38.396367,0.714285,-0.000496
4.0400,4,14.748522,38.396025,0.714285,-0.000488
4.0400,5,115.752325,38.297431,0.714285,-0.000907
4.0400,6,115.402703,38.297775,0.714285,-0.000919
4.0400,7,115.055045,38.298114,0.714285,-0.000913
4.0400,8,114.702800,38.298457,0.714285,-0.000909
4.0400,9,114.348241,38.298805,0.714285,-0.000918
4.0600,0,13.372944,38.397374,0.714285,-0.000511
4.0600,1,13.720508,38.397031,0.714285,-0.000491
4.0600,2,14.075490,38.396688,0.714285,-0.000510
4.0600,3,14.414266,38.396357,0.714285,-0.000509
4.0600,4,14.762808,38.396015,0.714285,-0.000502
4.0600,5,115.766611,38.297413,0.714285,-0.000894
4.0600,6,115.416988,38.297757,0.714285,-0.000904
4.0600,7,115.069331,38.298095,0.714285,-0.000900
4.0600,8,114.717086,38.298439,0.714285,-0.000895
4.0600,9,114.362527,38.298787,0.714285,-0.000904
4.0800,0,13.387229,38.397364,0.714285,-0.000524
4.0800,1,13.734794,38.397021,0.714285,-0.000504
4.0800,2,14.089776,38.396678,0.714285,-0.000523
4.0800,3,14.428551,38.396347,0.714285,-0.000522
4.0800,4,14.777093,38.396005,0.714285,-0.000515
4.0800,5,115.780896,38.297396,0.714285,-0.000881
4.0800,6,115.431274,38.297739,0.714285,-0.000891
4.0800,7,115.083617,38.298078,0.714285,-0.000886
4.0800,8,114.731371,38.298421,0.714285,-0.000882
4.0800,9,114.376813,38.298769,0.714285,-0.000891
4.1000,0,13.401515,38.397353,0.714285,-0.000536
4.1000,1,13.749079,38.397010,0.714285,-0.000517
4.1000,2,14.104062,38.396667,0.714285,-0.000535
4.1000,3,14.442837,38.396336,0.714285,-0.000534
4.1000,4,14.791379,38.395994,0.714285,-0.000528
4.1000,5,115.795182,38.297378,0.714285,-0.000868
4.1000,6,115.445560,38.297721,0.714285,-0.000878
4.1000,7,115.097903,38.298060,0.714285,-0.000873
4.1000,8,114.745657,38.298403,0.714285,-0.000869
4.1000,9,114.391099,38.298751,0.714285,-0.000877
4.1200,0,13.415801,38.397342,0.714285,-0.000548
4.1200,1,13.763365,38.397000,0.714285,-0.000530
4.1200,2,14.118347,38.396656,0.714285,-0.000547
4.1200,3,14.457123,38.396325,0.714285,-0.000546
4.1200,4,14.805665,38.395984,0.714285,-0.000540
4.1200,5,115.809468,38.297361,0.714285,-0.000856
4.1200,6,115.459846,38.297704,0.714285,-0.000865
4.1200,7,115.112188,38.298043,0.714285,-0.000861
4.1200,8,114.759943,38.298386,0.714285,-0.000857
4.1200,9,114.405384,38.298734,0.714285,-0.000865
4.1400,0,13.430086,38.397331,0.714285,-0.000559
4.1400,1,13.777651,38.396989,0.714285,-0.000543
4.1400,2,14.132633,38.396645,0.714285,-0.000558
4.1400,3,14.471408,38.396314,0.714285,-0.000558
4.1400,4,14.819951,38.395973,0.714285,-0.000552
4.1400,5,115.823754,38.297344,0.714285,-0.000844
4.1400,6,115.474131,38.297687,0.714285,-0.000853
4.1400,7,115.126474,38.298026,0.714285,-0.000849
4.1400,8,114.774228,38.298369,0.714285,-0.000845
4.1400,9,114.419670,38.298716,0.714285,-0.000852
4.1600,0,13.444372,38.397320,0.714285,-0.000570
4.1600,1,13.791937,38.396978,0.714285,-0.000554
4.1600,2,14.146919,38.396634,0.714285,-0.000569
4.1600,3,14.485694,38.396303,0.714285,-0.000569
4.1600,4,14.834236,38.395962,0.714285,-0.000563
4.1600,5,115.838039,38.297327,0.714285,-0.000833
4.1600,6,115.488417,38.297670,0.714285,-0.000841
4.1600,7,115.140760,38.298009,0.714285,-0.000837
4.1600,8,114.788514,38.298352,0.714285,-0.000834
4.1600,9,114.433956,38.298700,0.714285,-0.000841
4.1800,0,13.458658,38.397309,0.714285,-0.000581
4.1800,1,13.806222,38.396967,0.714285,-0.000566
4.1800,2,14.161205,38.396622,0.714285,-0.000580
4.1800,3,14.499980,38.396292,0.714285,-0.000579
4.1800,4,14.848522,38.395950,0.714285,-0.000574
4.1800,5,115.852325,38.297311,0.714285,-0.000822
4.1800,6,115.502703,38.297653,0.714285,-0.000829
4.1800,7,115.155045,38.297992,0.714285,-0.000826
4.1800,8,114.802800,38.298336,0.714285,-0.000823
4.1800,9,114.448241,38.298683,0.714285,-0.000829
4.2000,0,13.472943,38.397297,0.714285,-0.000591
4.2000,1,13.820508,38.396956,0.714285,-0.000577
4.2000,2,14.175490,38.396611,0.714285,-0.000590
4.2000,3,14.514265,38.396280,0.714285,-0.000590
4.2000,4,14.862808,38.395939,0.714285,-0.000584
4.2000,5,115.866611,38.297294,0.714285,-0.000811
4.2000,6,115.516988,38.297637,0.714285,-0.000818
4.2000,7,115.169331,38.297976,0.714285,-0.000815
4.2000,8,114.817086,38.298319,0.714285,-0.000812
4.2000,9,114.462527,38.298666,0.714285,-0.000818
4.2200,0,13.487229,38.397285,0.714285,-0.000600
4.2200,1,13.834794,38.396944,0.714285,-0.000587
4.2200,2,14.189776,38.396599,0.714285,-0.000600
4.2200,3,14.528551,38.396268,0.714285,-0.000599
4.2200,4,14.877093,38.395927,0.714285,-0.000594
4.2200,5,115.880896,38.297278,0.714285,-0.000801
4.2200,6,115.531274,38.297620,0.714285,-0.000808
4.2200,7,115.183617,38.297959,0.714285,-0.000805
4.2200,8,114.831371,38.298303,0.714285,-0.000802
4.2200,9,114.476813,38.298650,0.714285,-0.000808
4.2400,0,13.501515,38.397273,0.714285,-0.000610
4.2400,1,13.849079,38.396932,0.714285,-0.000597
4.2400,2,14.204062,38.396587,0.714285,-0.000609
4.2400,3,14.542837,38.396256,0.714285,-0.000609
4.2400,4,14.891379,38.395915,0.714285,-0.000604
4.2400,5,115.895182,38.297262,0.714285,-0.000791
4.2400,6,115.545560,38.297604,0.714285,-0.000798
4.2400,7,115.197902,38.297943,0.714285,-0.000795
4.2400,8,114.845657,38.298287,0.714285,-0.000792
4.2400,9,114.491098,38.298634,0.714285,-0.000798
4.2600,0,13.515801,38.397261,0.714285,-0.000618
4.2600,1,13.863365,38.396920,0.714285,-0.000607
4.2600,2,14.218347,38.396574,0.714285,-0.000618
4.2600,3,14.557123,38.396244,0.714285,-0.000617
4.2600,4,14.905665,38.395903,0.714285,-0.000613
4.2600,5,115.909468,38.297246,0.714285,-0.000782
4.2600,6,115.559846,38.297588,0.714285,-0.000788
4.2600,7,115.212188,38.297928,0.714285,-0.000786
4.2600,8,114.859943,38.298271,0.714285,-0.000783
4.2600,9,114.505384,38.298618,0.714285,-0.000788
4.2800,0,13.530086,38.397248,0.714285,-0.000627
4.2800,1,13.877651,38.396908,0.714285,-0.000616
4.2800,2,14.232633,38.396562,0.714285,-0.000626
4.2800,3,14.571408,38.396231,0.714285,-0.000626
4.2800,4,14.919950,38.395891,0.714285,-0.000622
4.2800,5,115.923753,38.297231,0.714285,-0.000774
4.2800,6,115.574131,38.297573,0.714285,-0.000779
4.2800,7,115.226474,38.297912,0.714285,-0.000777
4.2800,8,114.874228,38.298256,0.714285,-0.000775
4.2800,9,114.519670,38.298603,0.714285,-0.000779
4.3000,0,13.544372,38.397236,0.714285,-0.000635
4.3000,1,13.891936,38.396896,0.714285,-0.000624
4.3000,2,14.246919,38.396549,0.714285,-0.000634
4.3000,3,14.585694,38.396219,0.714285,-0.000634
4.3000,4,14.934236,38.395878,0.714285,-0.000630
4.3000,5,115.938039,38.297215,0.714285,-0.000765
4.3000,6,115.588417,38.297557,0.714285,-0.000771
4.3000,7,115.240760,38.297897,0.714285,-0.000768
4.3000,8,114.888514,38.298240,0.714285,-0.000766
4.3000,9,114.533956,38.298587,0.714285,-0.000771
4.3200,0,13.558658,38.397223,0.714285,-0.000642
4.3200,1,13.906222,38.396883,0.714285,-0.000633
4.3200,2,14.261204,38.396537,0.714285,-0.000641
4.3200,3,14.599980,38.396206,0.714285,-0.000641
4.3200,4,14.948522,38.395865,0.714285,-0.000638
4.3200,5,115.952325,38.297200,0.714285,-0.000758
4.3200,6,115.602703,38.297542,0.714285,-0.000762
4.3200,7,115.255045,38.297881,0.714285,-0.000760
4.3200,8,114.902800,38.298225,0.714285,-0.000758
4.3200,9,114.548241,38.298572,0.714285,-0.000762
4.3400,0,13.572943,38.397210,0.714285,-0.000649
4.3400,1,13.920508,38.396870,0.714285,-0.000640
4.3400,2,14.275490,38.396524,0.714285,-0.000649
4.3400,3,14.614265,38.396193,0.714285,-0.000648
4.3400,4,14.962808,38.395852,0.714285,-0.000645
4.3400,5,115.966611,38.297185,0.714285,-0.000750
4.3400,6,115.616988,38.297527,0.714285,-0.000755
4.3400,7,115.269331,38.297866,0.714285,-0.000753
4.3400,8,114.917085,38.298210,0.714285,-0.000751
4.3400,9,114.562527,38.298557,0.714285,-0.000755
4.3600,0,13.587229,38.397197,0.714285,-0.000656
4.3600,1,13.934794,38.396857,0.714285,-0.000648
4.3600,2,14.289776,38.396511,0.714285,-0.000655
4.3600,3,14.628551,38.396180,0.714285,-0.000655
4.3600,4,14.977093,38.395840,0.714285,-0.000652
4.3600,5,115.980896,38.297170,0.714285,-0.000743
4.3600,6,115.631274,38.297512,0.714285,-0.000747
4.3600,7,115.283617,38.297851,0.714285,-0.000745
4.3600,8,114.931371,38.298195,0.714285,-0.000744
4.3600,9,114.576813,38.298541,0.714285,-0.000747
4.3800,0,13.601515,38.397184,0.714285,-0.000662
4.3800,1,13.949079,38.396844,0.714285,-0.000655
4.3800,2,14.304062,38.396498,0.714285,-0.000662
4.3800,3,14.642837,38.396167,0.714285,-0.000661
4.3800,4,14.991379,38.395826,0.714285,-0.000659
4.3800,5,115.995182,38.297155,0.714285,-0.000737
4.3800,6,115.645560,38.297497,0.714285,-0.000740
4.3800,7,115.297902,38.297836,0.714285,-0.000739
4.3800,8,114.945657,38.298180,0.714285,-0.000737
4.3800,9,114.591098,38.298527,0.714285,-0.000740
4.4000,0,13.615801,38.397170,0.714285,-0.000668
4.4000,1,13.963365,38.396831,0.714285,-0.000661
4.4000,2,14.318347,38.396484,0.714285,-0.000667
4.4000,3,14.657123,38.396153,0.714285,-0.000667
4.4000,4,15.005665,38.395813,0.714285,-0.000665
4.4000,5,116.009468,38.297141,0.714285,-0.000730
4.4000,6,115.659845,38.297482,0.714285,-0.000734
4.4000,7,115.312188,38.297822,0.714285,-0.000732
4.4000,8,114.959943,38.298166,0.714285,-0.000731
4.4000,9,114.605384,38.298512,0.714285,-0.000734
4.4200,0,13.630086,38.397157,0.714285,-0.000673
4.4200,1,13.977651,38.396818,0.714285,-0.000667
4.4200,2,14.332633,38.396471,0.714285,-0.000673
4.4200,3,14.671408,38.396140,0.714285,-0.000673
4.4200,4,15.019950,38.395800,0.714285,-0.000671
4.4200,5,116.023753,38.297126,0.714285,-0.000725
4.4200,6,115.674131,38.297468,0.714285,-0.000728
4.4200,7,115.326474,38.297807,0.714285,-0.000726
4.4200,8,114.974228,38.298151,0.714285,-0.000725
4.4200,9,114.619670,38.298497,0.714285,-0.000728
4.4400,0,13.644372,38.397143,0.714285,-0.000678
4.4400,1,13.991936,38.396804,0.714285,-0.000673
4.4400,2,14.346919,38.396457,0.714285,-0.000678
4.4400,3,14.685694,38.396127,0.714285,-0.000678
4.4400,4,15.034236,38.395786,0.714285,-0.000676
4.4400,5,116.038039,38.297112,0.714285,-0.000719
4.4400,6,115.688417,38.297453,0.714285,-0.000722
4.4400,7,115.340760,38.297793,0.714285,-0.000721
4.4400,8,114.988514,38.298137,0.714285,-0.000720
4.4400,9,114.633956,38.298483,0.714285,-0.000722
4.4600,0,13.658658,38.397130,0.714285,-0.000683
4.4600,1,14.006222,38.396791,0.714285,-0.000678
4.4600,2,14.361204,38.396444,0.714285,-0.000683
4.4600,3,14.699980,38.396113,0.714285,-0.000683
4.4600,4,15.048522,38.395773,0.714285,-0.000681
4.4600,5,116.052325,38.297097,0.714285,-0.000714
4.4600,6,115.702703,38.297439,0.714285,-0.000717
4.4600,7,115.355045,38.297778,0.714285,-0.000716
4.4600,8,115.002800,38.298122,0.714285,-0.000715
4.4600,9,114.648241,38.298468,0.714285,-0.000717
4.4800,0,13.672943,38.397116,0.714285,-0.000688
4.4800,1,14.020508,38.396777,0.714285,-0.000683
4.4800,2,14.375490,38.396430,0.714285,-0.000688
4.4800,3,14.714265,38.396099,0.714285,-0.000687
4.4800,4,15.062808,38.395759,0.714285,-0.000686
4.4800,5,116.066611,38.297083,0.714285,-0.000709
4.4800,6,115.716988,38.297424,0.714285,-0.000712
4.4800,7,115.369331,38.297764,0.714285,-0.000711
4.4800,8,115.017085,38.298108,0.714285,-0.000710
4.4800,9,114.662527,38.298454,0.714285,-0.000712
4.5000,0,13.687229,38.397102,0.714285,-0.000692
4.5000,1,14.034794,38.396764,0.714285,-0.000688
4.5000,2,14.389776,38.396416,0.714285,-0.000692
4.5000,3,14.728551,38.396085,0.714285,-0.000692
4.5000,4,15.077093,38.395745,0.714285,-0.000690
4.5000,5,116.080896,38.297069,0.714285,-0.000705
4.5000,6,115.731274,38.297410,0.714285,-0.000707
4.5000,7,115.383617,38.297750,0.714285,-0.000706
4.5000,8,115.031371,38.298094,0.714285,-0.000705
4.5000,9,114.676813,38.298440,0.714285,-0.000707
4.5200,0,13.701515,38.397088,0.714285,-0.000696
4.5200,1,14.049079,38.396750,0.714285,-0.000692
4.5200,2,14.404062,38.396402,0.714285,-0.000696
4.5200,3,14.742837,38.396072,0.714285,-0.000695
4.5200,4,15.091379,38.395732,0.714285,-0.000694
4.5200,5,116.095182,38.297055,0.714285,-0.000701
4.5200,6,115.745560,38.297396,0.714285,-0.000703
4.5200,7,115.397902,38.297736,0.714285,-0.000702
4.5200,8,115.045657,38.298080,0.714285,-0.000701
4.5200,9,114.691098,38.298426,0.714285,-0.000703
4.5400,0,13.715801,38.397074,0.714285,-0.000699
4.5400,1,14.063365,38.396736,0.714285,-0.000696
4.5400,2,14.418347,38.396388,0.714285,-0.000699
4.5400,3,14.757122,38.396058,0.714285,-0.000699
4.5400,4,15.105665,38.395718,0.714285,-0.000698
4.5400,5,116.109468,38.297041,0.714285,-0.000697
4.5400,6,115.759845,38.297382,0.714285,-0.000699
4.5400,7,115.412188,38.297722,0.714285,-0.000698
4.5400,8,115.059943,38.298066,0.714285,-0.000698
4.5400,9,114.705384,38.298412,0.714285,-0.000699
4.5600,0,13.730086,38.397060,0.714285,-0.000702
4.5600,1,14.077651,38.396722,0.714285,-0.000700
4.5600,2,14.432633,38.396374,0.714285,-0.000702
4.5600,3,14.771408,38.396044,0.714285,-0.000702
4.5600,4,15.119950,38.395704,0.714285,-0.000701
4.5600,5,116.123753,38.297027,0.714285,-0.000694
4.5600,6,115.774131,38.297368,0.714285,-0.000695
4.5600,7,115.426474,38.297708,0.714285,-0.000695
4.5600,8,115.074228,38.298052,0.714285,-0.000694
4.5600,9,114.719670,38.298398,0.714285,-0.000695
4.5800,0,13.744372,38.397046,0.714285,-0.000705
4.5800,1,14.091936,38.396708,0.714285,-0.000703
4.5800,2,14.446919,38.396360,0.714285,-0.000705
4.5800,3,14.785694,38.396030,0.714285,-0.000705
4.5800,4,15.134236,38.395690,0.714285,-0.000704
4.5800,5,116.138039,38.297013,0.714285,-0.000691
4.5800,6,115.788417,38.297354,0.714285,-0.000692
4.5800,7,115.440759,38.297694,0.714285,-0.000691
4.5800,8,115.088514,38.298038,0.714285,-0.000691
4.5800,9,114.733955,38.298384,0.714285,-0.000692
4.6000,0,13.758658,38.397032,0.714285,-0.000708
4.6000,1,14.106222,38.396694,0.714285,-0.000706
4.6000,2,14.461204,38.396346,0.714285,-0.000708
4.6000,3,14.799980,38.396015,0.714285,-0.000708
4.6000,4,15.148522,38.395675,0.714285,-0.000707
4.6000,5,116.152325,38.297000,0.714285,-0.000688
4.6000,6,115.802703,38.297340,0.714285,-0.000689
4.6000,7,115.455045,38.297680,0.714285,-0.000688
4.6000,8,115.102800,38.298024,0.714285,-0.000688
4.6000,9,114.748241,38.298370,0.714285,-0.000689
4.6200,0,13.772943,38.397018,0.714285,-0.000711
4.6200,1,14.120508,38.396680,0.714285,-0.000709
4.6200,2,14.475490,38.396332,0.714285,-0.000710
4.6200,3,14.814265,38.396001,0.714285,-0.000710
4.6200,4,15.162807,38.395661,0.714285,-0.000710
4.6200,5,116.166610,38.296986,0.714285,-0.000685
4.6200,6,115.816988,38.297327,0.714285,-0.000686
4.6200,7,115.469331,38.297666,0.714285,-0.000686
4.6200,8,115.117085,38.298011,0.714285,-0.000685
4.6200,9,114.762527,38.298356,0.714285,-0.000686
4.6400,0,13.787229,38.397004,0.714285,-0.000713
4.6400,1,14.134794,38.396665,0.714285,-0.000712
4.6400,2,14.489776,38.396318,0.714285,-0.000713
4.6400,3,14.828551,38.395987,0.714285,-0.000713
4.6400,4,15.177093,38.395647,0.714285,-0.000712
4.6400,5,116.180896,38.296972,0.714285,-0.000683
4.6400,6,115.831274,38.297313,0.714285,-0.000684
4.6400,7,115.483617,38.297653,0.714285,-0.000683
4.6400,8,115.131371,38.297997,0.714285,-0.000683
4.6400,9,114.776813,38.298343,0.714285,-0.000684
4.6600,0,13.801515,38.396990,0.714285,-0.000715
4.6600,1,14.149079,38.396651,0.714285,-0.000714
4.6600,2,14.504061,38.396303,0.714285,-0.000715
4.6600,3,14.842837,38.395973,0.714285,-0.000715
4.6600,4,15.191379,38.395633,0.714285,-0.000714
4.6600,5,116.195182,38.296958,0.714285,-0.000681
4.6600,6,115.845560,38.297299,0.714285,-0.000681
4.6600,7,115.497902,38.297639,0.714285,-0.000681
4.6600,8,115.145657,38.297983,0.714285,-0.000681
4.6600,9,114.791098,38.298329,0.714285,-0.000681
4.6800,0,13.815800,38.396975,0.714285,-0.000716
4.6800,1,14.163365,38.396637,0.714285,-0.000716
4.6800,2,14.518347,38.396289,0.714285,-0.000716
4.6800,3,14.857122,38.395958,0.714285,-0.000716
4.6800,4,15.205665,38.395618,0.714285,-0.000716
4.6800,5,116.209468,38.296945,0.714285,-0.000679
4.6800,6,115.859845,38.297286,0.714285,-0.000679
4.6800,7,115.512188,38.297625,0.714285,-0.000679
4.6800,8,115.159943,38.297970,0.714285,-0.000679
4.6800,9,114.805384,38.298315,0.714285,-0.000679
4.7000,0,13.830086,38.396961,0.714285,-0.000718
4.7000,1,14.177651,38.396623,0.714285,-0.000718
4.7000,2,14.532633,38.396275,0.714285,-0.000718
4.7000,3,14.871408,38.395944,0.714285,-0.000718
4.7000,4,15.219950,38.395604,0.714285,-0.000718
4.7000,5,116.223753,38.296931,0.714285,-0.000677
4.7000,6,115.874131,38.297272,0.714285,-0.000677
4.7000,7,115.526474,38.297612,0.714285,-0.000677
4.7000,8,115.174228,38.297956,0.714285,-0.000677
4.7000,9,114.819670,38.298302,0.714285,-0.000677
4.7200,0,13.844372,38.396946,0.714285,-0.000719
4.7200,1,14.191936,38.396608,0.714285,-0.000719
4.7200,2,14.546919,38.396260,0.714285,-0.000719
4.7200,3,14.885694,38.395930,0.714285,-0.000719
4.7200,4,15.234236,38.395590,0.714285,-0.000719
4.7200,5,116.238039,38.296918,0.714285,-0.000676
4.7200,6,115.888417,38.297259,0.714285,-0.000676
4.7200,7,115.540759,38.297598,0.714285,-0.000676
4.7200,8,115.188514,38.297943,0.714285,-0.000676
4.7200,9,114.833955,38.298288,0.714285,-0.000676
4.7400,0,13.858658,38.396932,0.714285,-0.000721
4.7400,1,14.206222,38.396594,0.714285,-0.000721
4.7400,2,14.561204,38.396246,0.714285,-0.000721
4.7400,3,14.899980,38.395915,0.714285,-0.000721
4.7400,4,15.248522,38.395575,0.714285,-0.000721
4.7400,5,116.252325,38.296904,0.714285,-0.000675
4.7400,6,115.902702,38.297245,0.714285,-0.000675
4.7400,7,115.555045,38.297585,0.714285,-0.000675
4.7400,8,115.202800,38.297929,0.714285,-0.000674
4.7400,9,114.848241,38.298275,0.714285,-0.000675
4.7600,0,13.872943,38.396918,0.714285,-0.000722
4.7600,1,14.220508,38.396579,0.714285,-0.000722
4.7600,2,14.575490,38.396232,0.714285,-0.000722
4.7600,3,14.914265,38.395901,0.714285,-0.000722
4.7600,4,15.262807,38.395561,0.714285,-0.000722
4.7600,5,116.266610,38.296891,0.714285,-0.000673
4.7600,6,115.916988,38.297232,0.714285,-0.000673
4.7600,7,115.569331,38.297571,0.714285,-0.000673
4.7600,8,115.217085,38.297916,0.714285,-0.000673
4.7600,9,114.862527,38.298261,0.714285,-0.000673
4.7800,0,13.887229,38.396903,0.714285,-0.000722
4.7800,1,14.234793,38.396565,0.714285,-0.000723
4.7800,2,14.589776,38.396217,0.714285,-0.000722
4.7800,3,14.928551,38.395886,0.714285,-0.000722
4.7800,4,15.277093,38.395546,0.714285,-0.000723
4.7800,5,116.280896,38.296877,0.714285,-0.000672
4.7800,6,115.931274,38.297218,0.714285,-0.000672
4.7800,7,115.583617,38.297558,0.714285,-0.000672
4.7800,8,115.231371,38.297902,0.714285,-0.000672
4.7800,9,114.876813,38.298248,0.714285,-0.000672
4.8000,0,13.901515,38.396889,0.714285,-0.000723
4.8000,1,14.249079,38.396551,0.714285,-0.000724
4.8000,2,14.604061,38.396203,0.714285,-0.000723
4.8000,3,14.942837,38.395872,0.714285,-0.000723
4.8000,4,15.291379,38.395532,0.714285,-0.000723
4.8000,5,116.295182,38.296864,0.714285,-0.000672
4.8000,6,115.945560,38.297205,0.714285,-0.000671
4.8000,7,115.597902,38.297545,0.714285,-0.000672
4.8000,8,115.245657,38.297889,0.714285,-0.000672
4.8000,9,114.891098,38.298234,0.714285,-0.000671
4.8200,0,13.915800,38.396874,0.714285,-0.000724
4.8200,1,14.263365,38.396536,0.714285,-0.000724
4.8200,2,14.618347,38.396188,0.714285,-0.000724
4.8200,3,14.957122,38.395857,0.714285,-0.000724
4.8200,4,15.305665,38.395518,0.714285,-0.000724
4.8200,5,116.309468,38.296850,0.714285,-0.000671
4.8200,6,115.959845,38.297191,0.714285,-0.000671
4.8200,7,115.612188,38.297531,0.714285,-0.000671
4.8200,8,115.259942,38.297875,0.714285,-0.000671
4.8200,9,114.905384,38.298221,0.714285,-0.000671
4.8400,0,13.930086,38.396860,0.714285,-0.000724
4.8400,1,14.277651,38.396522,0.714285,-0.000725
4.8400,2,14.632633,38.396174,0.714285,-0.000724
4.8400,3,14.971408,38.395843,0.714285,-0.000724
4.8400,4,15.319950,38.395503,0.714285,-0.000724
4.8400,5,116.323753,38.296837,0.714285,-0.000671
4.8400,6,115.974131,38.297178,0.714285,-0.000670
4.8400,7,115.626474,38.297518,0.714285,-0.000670
4.8400,8,115.274228,38.297862,0.714285,-0.000671
4.8400,9,114.919670,38.298208,0.714285,-0.000670
4.8600,0,13.944372,38.396845,0.714285,-0.000724
4.8600,1,14.291936,38.396507,0.714285,-0.000725
4.8600,2,14.646919,38.396159,0.714285,-0.000724
4.8600,3,14.985694,38.395829,0.714285,-0.000724
4.8600,4,15.334236,38.395489,0.714285,-0.000725
4.8600,5,116.338039,38.296824,0.714285,-0.000670
4.8600,6,115.988417,38.297164,0.714285,-0.000670
4.8600,7,115.640759,38.297504,0.714285,-0.000670
4.8600,8,115.288514,38.297848,0.714285,-0.000670
4.8600,9,114.933955,38.298194,0.714285,-0.000670
4.8800,0,13.958658,38.396831,0.714285,-0.000724
4.8800,1,14.306222,38.396493,0.714285,-0.000726
4.8800,2,14.661204,38.396145,0.714285,-0.000724
4.8800,3,14.999979,38.395814,0.714285,-0.000724
4.8800,4,15.348522,38.395474,0.714285,-0.000725
4.8800,5,116.352325,38.296810,0.714285,-0.000670
4.8800,6,116.002702,38.297151,0.714285,-0.000670
4.8800,7,115.655045,38.297491,0.714285,-0.000670
4.8800,8,115.302800,38.297835,0.714285,-0.000670
4.8800,9,114.948241,38.298181,0.714285,-0.000670
4.9000,0,13.972943,38.396816,0.714285,-0.000724
4.9000,1,14.320508,38.396478,0.714285,-0.000726
4.9000,2,14.675490,38.396130,0.714285,-0.000725
4.9000,3,15.014265,38.395800,0.714285,-0.000725
4.9000,4,15.362807,38.395460,0.714285,-0.000725
4.9000,5,116.366610,38.296797,0.714285,-0.000670
4.9000,6,116.016988,38.297138,0.714285,-0.000669
4.9000,7,115.669331,38.297477,0.714285,-0.000670
4.9000,8,115.317085,38.297822,0.714285,-0.000670
4.9000,9,114.962527,38.298167,0.714285,-0.000669
4.9200,0,13.987229,38.396802,0.714285,-0.000724
4.9200,1,14.334793,38.396464,0.714285,-0.000726
4.9200,2,14.689776,38.396116,0.714285,-0.000724
4.9200,3,15.028551,38.395785,0.714285,-0.000725
4.9200,4,15.377093,38.395445,0.714285,-0.000725
4.9200,5,116.380896,38.296783,0.714285,-0.000670
4.9200,6,116.031274,38.297124,0.714285,-0.000669
4.9200,7,115.683617,38.297464,0.714285,-0.000670
4.9200,8,115.331371,38.297808,0.714285,-0.000670
4.9200,9,114.976813,38.298154,0.714285,-0.000669
4.9400,0,14.001515,38.396787,0.714285,-0.000724
4.9400,1,14.349079,38.396449,0.714285,-0.000726
4.9400,2,14.704061,38.396101,0.714285,-0.000724
4.9400,3,15.042837,38.395771,0.714285,-0.000724
4.9400,4,15.391379,38.395431,0.714285,-0.000725
4.9400,5,116.395182,38.296770,0.714285,-0.000670
4.9400,6,116.045560,38.297111,0.714285,-0.000669
4.9400,7,115.697902,38.297451,0.714285,-0.000670
4.9400,8,115.345657,38.297795,0.714285,-0.000670
4.9400,9,114.991098,38.298141,0.714285,-0.000669
4.9600,0,14.015800,38.396773,0.714285,-0.000724
4.9600,1,14.363365,38.396434,0.714285,-0.000726
4.9600,2,14.718347,38.396087,0.714285,-0.000724
4.9600,3,15.057122,38.395756,0.714285,-0.000724
4.9600,4,15.405665,38.395416,0.714285,-0.000725
4.9600,5,116.409468,38.296757,0.714285,-0.000670
4.9600,6,116.059845,38.297098,0.714285,-0.000670
4.9600,7,115.712188,38.297437,0.714285,-0.000670
4.9600,8,115.359942,38.297781,0.714285,-0.000670
4.9600,9,115.005384,38.298127,0.714285,-0.000670
4.9800,0,14.030086,38.396758,0.714285,-0.000724
4.9800,1,14.377651,38.396420,0.714285,-0.000725
4.9800,2,14.732633,38.396072,0.714285,-0.000724
4.9800,3,15.071408,38.395742,0.714285,-0.000724
4.9800,4,15.419950,38.395402,0.714285,-0.000724
4.9800,5,116.423753,38.296743,0.714285,-0.000671
4.9800,6,116.074131,38.297084,0.714285,-0.000670
4.9800,7,115.726474,38.297424,0.714285,-0.000670
4.9800,8,115.374228,38.297768,0.714285,-0.000670
4.9800,9,115.019670,38.298114,0.714285,-0.000670
5.0000,0,14.044372,38.396744,0.714285,-0.000723
5.0000,1,14.391936,38.396405,0.714285,-0.000725
